,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
39,39,"Amity School of Communication, Noida",Noida,Uttar Pradesh,MA (PR & Event Management),2 years,Full time,,PG,4.52 lakhs,,The candidate should have passed Graduation from any Recognized university with relevant subjects.,MA (PR & Event Management) is a 2-year Full-time degree course.
40,40,"Amity School of Communication, Noida",Noida,Uttar Pradesh,MA Journalism and Mass Communication,2 years,Full time,,PG,4.52 lakhs,,The candidate should have passed Graduation from any Recognized university with relevant subjects.,MA Journalism and Mass Communication is a 2-year Full-time degree course.
41,41,"Amity School of Communication, Noida",Noida,Uttar Pradesh,MBA (Media Management),2 years,Full time,,PG,6.48 lakhs,,"For NS (Non Sponsored) category - min. 50% marks in Graduation with min MAT score – 500, Or CAT/XAT - 75 percentile, Or NMAT - 60 percentile, Or GMAT score – 500, Or Amity Written Test on the day of Interview. For S (Sponsored) category - min. 50% marks in Graduation in Life Sciences with MAT Score- 450, Or CAT/XAT - 65 percentile, Or NMAT - 50 percentile, Or GMAT Score – 450, Or Amity Written Test on the day of Interview.",MBA (Media Management) is a 2-year Full-time degree course.
42,42,"Amity School of Communication, Noida",Noida,Uttar Pradesh,MBA (PR & Event Management),2 years,Full time,,PG,5.88 lakhs,,The candidate should have passed Graduation from any Recognized university with relevant subjects.,MBA (PR & Event Management) is a 2-year Full-time degree course.
43,43,"Shri Atal Bihari Vajpayee Government Arts and Commerce College, Indore",Indore,Madhya Pradesh,Bachelor of Journalism Self Finance,3 years,Full time,60.0,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"This is a full time three year course affiliated to Devi Ahilya Vishwavidyalaya, Indore and approved by UGC."
44,44,"Shri Atal Bihari Vajpayee Government Arts and Commerce College, Indore",Indore,Madhya Pradesh,Master of Journalism Self Finance,2 years,Full time,60.0,PG,0.2 lakhs,UGC,A candidate must have passed graduation in any field from a recognised university.,"This is a full time two year course affiliated to Devi Ahilya Vishwavidyalaya, Indore and approved by UGC."
45,45,"SR Group of Institutions, Jhansi",Jhansi,Uttar Pradesh,BA Journalism,3 years,Full time,,UG,0.645 lakhs,Government of India,The candidate should have passed in 10+2 in any discipline.,"Bachelor of Arts in Journalism is three-year duration full-time course affiliated to Bundelkhand University, Jhansi."
46,46,"Kristu Jayanti College, Bengaluru",Bengaluru,Karnataka,MA Journalism and Mass Communication,2 years,Full time,,PG,2.4 lakhs,UGC,The candidate should have passed in BA Journalism and Mass Communication,"MA Journalism and Mass Communication is a 2-year full-time master degree course affiliated to Bangalore University, Bangalore."
47,47,"St George College of Management Science and Nursing, Bangalore",Bengaluru,Karnataka,BA Journalism,3 years,Full time,,UG,,UGC,Pass in 10 + 2 / Equivalent in any discipline.,"BA Journalism is a 3 year full-time UG level course with affiliation to Bangalore University, Bangalore"
48,48,"Khalsa College, Amritsar",Amritsar,Punjab,BJMC,3 years,Full time,,UG,,UGC,Candidate must have passed 10+2 in related stream with minimum 40% marks from recognized board.,"Bachelor of Journalism and Mass Communication is full-time three-year course affiliated to Guru Nanak Dev University, Amritsar"
49,49,"Khalsa College, Amritsar",Amritsar,Punjab,MJMC,2 years,Full time,,PG,,UGC,Candidate must have passed bachelor degree in any stream with minimum 40% marks from recognized university,"Master in Journalism and Mass Communication is full-time two-year course affiliated to Guru Nanak Dev University, Amritsar"
50,50,"Indian Academy Degree College, Bangalore",Bengaluru,Karnataka,BA Journalism,3 years,Full time,,UG,,,Pass in two year Pre-University Examination or equivalent (+2),"It is a three-year degree programme, conducted in affiliation to Bangalore University. BA course in following subjects:
BA Journalism, Political Science, Optional English
BA Journalism, Psychology, Optional English
BA Tourism History & Journalism"
51,51,"Marathwada Mitra Mandal's College of Commerce, Pune",Pune,Maharashtra,Diploma in Communication and Journalism,2 years,Full time,,Diploma,,Government of Maharashtra,The candidate should have passed 10+2.,"Diploma in Communication and Journalism is two years full time course and affiliated to Savitribai Phule Pune University, Pune."
52,52,"Marathwada Mitra Mandal's College of Commerce, Pune",Pune,Maharashtra,Masters in Communication and Journalism,2 years,Full time,,PG,,Government of Maharashtra,The candidate should have passed graduation with related combination.,"Masters in Communication and Journalism is two years full time course. Approved by UGC and affiliated to Savitribai Phule Pune University, Pune."
53,53,"Bhakta Kavi Narsinh Mehta University, Khadia",Junagadh,Gujarat,BA Journalism,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,BA Journalism is a three year full time course
54,54,"Amity University, Ranchi",Ranchi,Jharkhand,BA Journalism and Mass Communication,3 years,Full time,,UG,1.08 lakhs,UGC,The candidate should have passed in 10+2.,"Bachelor of Arts in Journalism and Mass Communication is full time three year course affiliated to Amity University, Ranchi and approved by UGC."
55,55,"Pratap University, Jaipur",Beelpur,Rajasthan,BA Mass Communication,3 years,Full time,,UG,,UGC,"10 + 2
Percentage criteria to be fulfilled. Please, fill the enquiry form for further clarification.*
Final admission to be based on Personal Interview with the candidate.",Bachelor of Arts in Mass Communication is full time three year course approved by UGC.
56,56,"Pratap University, Jaipur",Beelpur,Rajasthan,MA Mass Communication,2 years,Full time,,PG,,UGC,"Graduation
Percentage criteria to be fulfilled. Please, fill the enquiry form for further clarification.*
Final admission to be based on Personal Interview with the candidate.",Master of Arts in Mass Communication is full time two year course approved by UGC.
57,57,"MCM DAV College for Women, Chandigarh",Chandigarh,Chandigarh,PGD Mass Communication,1 year,Full time,30.0,Diploma,0.21 lakhs,UGC,A bachelor or Post Graduate degree in any discipline of the University or a degree of any other University which has been recognized by the Syndicate as equivalent there to with not less than 40% marks in the aggregate.,"Post Graduate Diploma in Mass Communication is a one-year full-time course and approved by UGC.
The revolution in the field of communication has created a huge demand for qualified and trained human resource in this area. Keeping in mind the growing demand, we started this course to equips the students with the latest academic knowledge and technical know-how to meet...See More"
0,0,"Sardar Patel University, Vallabh Vidyanagar",Anand,Gujarat,PGDMCJ,1 year,Full time,,Diploma,,UGC,The candidate should have passed in the graduate degree.,Post Graduate Diploma in Mass Communication and Journalism is full-time one year course approved by UGC.
1,1,"Punjab Agricultural University, Ludhiana",Ludhiana,Punjab,MJMC,2 years,Full time,7.0,PG,1.5 lakhs,UGC,Graduate in any discipline/second class Master’s degree/second class graduate with Diploma in Journalism.,"Master in Journalism and Mass Communication is full time two year course degree offered by Punjab Agricultural University, Ludhiana and approved by UGC and ICAR."
2,2,"Gauhati University, Guwahati",Guwahati,Assam,MA Film Studies,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Arts in Film Studies is full time two year course approved by UGC.
3,3,"Gauhati University, Guwahati",Guwahati,Assam,MA Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Arts in Mass Communication is full time two year course approved by UGC.
4,4,"Gauhati University, Guwahati",Guwahati,Assam,MA Women Children and Media,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Arts in Women Children and Media is full time two year course approved by UGC.
5,5,"Kalindi College, New Delhi",New Delhi,Delhi,BA Journalism Hons,3 years,Full time,46.0,UG,0.203 lakhs,UGC,The candidate should have passed in 10+2 with recognized board.,Bachelor of Arts in Journalism Hons is the full-time three-year course approved by UGC.
6,6,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,Diploma in Development Journalism,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 with the relevant subject.,"IIMC conducts a prestigious Diploma Course in Development Journalism for mid-career journalists from Non-aligned and Developing Countries. The course is organized under the Indian Technical and Economic Cooperation (ITEC) and the Special Commonwealth African Assistant Plan (SCAAP) programmes of the Ministry of External Affairs. This course, which is of four months dur...See More"
7,7,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,PG Diploma Radio and TV Journalism,1 year,Full time,,Diploma,1.13 lakhs,,The candidate should have passed in graduate degree.,"The PG Diploma Course in Radio and Television Journalism has contributed significantly to meeting the manpower requirements of the electronic media industry in the country. The students are given conceptual understanding, along with training in professional skills by senior academicians and professionals of long standing experience. The syllabus is highly practical-oriented, with strong industry linkages. This gives the students a cutting edge over similar courses run by other institutions. Senior professionals from premier Radio and TV News channels are regularly invited to fine tune the skills "
8,8,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,PGD Advertising and Public Relations,1 year,Full time,,Diploma,0.85 lakhs,,The candidate should have passed in graduate degree.,Post-graduate Diploma Course in Advertising and Public Relations is full time one year course.
9,9,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,PGD English Journalism,1 year,Full time,,Diploma,0.6 lakhs,,The candidate should have passed in graduate degree.,Postgraduate Diploma in Journalism (English) is full time one year course.
10,10,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,PGD Hindi Journalism,1 year,Full time,,Diploma,0.6 lakhs,,The candidate should have passed in graduate degree.,Post-graduate Diploma in Journalism Hindi is full time one year course.
11,11,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,PGD Odia Journalism,1 year,Full time,,Diploma,0.33 lakhs,,The candidate should have passed in graduate degree.,Postgraduate Diploma in Journalism (Odia) is full time one year course.
12,12,"Teerthanker Mahaveer University, Moradabad",Bagadpur,Uttar Pradesh,BJMC,3 years,Full time,,UG,1.66 lakhs,UGC,The candidate should have passed 10+2 in any stream,"Bachelor of Journalism and Mass Communication three years (6 Semester) full-time undergraduate program offered by Teerthanker Mahaveer University, Moradabad with the approval of UGC."
13,13,"Teerthanker Mahaveer University, Moradabad",Bagadpur,Uttar Pradesh,BJMC Distance,3 years,Distance,,UG,,"Distance Education Council, New Delhi",The candidate should have passed 10+2,"Bachelor of Arts is in Journalism & Mass Communication is three years Distance program offered by Teerthanker Mahaveer University, Moradabad with the approval of Distance Education Council, New Delhi"
