,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
77,77,"Government Polytechnic for Women, Faridabad",Faridabad,Haryana,Diploma in Fashion Design,3 years,Full time,60.0,Diploma,,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 from recognized board,Diploma in Fashion Design is full time three year course
78,78,"Pacific Institute of Fashion Technology, Udaipur",Udaipur,Rajasthan,Diploma in Web Design,1 year,Full time,,Diploma,,,Candidate must have passed 10th from recognized board,The art of making designs of a website with attractive looks and creative ideas is the website designing. By this way you can distribute your ideas regarding your services and products to common public. Websites are the source for you to connect to international market. The chances to earn higher benefits in the region of global websites can be enhanced through an att...See More
79,79,"Pacific Institute of Fashion Technology, Udaipur",Udaipur,Rajasthan,M.Sc Fashion Design,2 years,Full time,,PG,,,Candidate must have passed related bachelor degree from recognized university,M.Sc Fashion Design is full time two year post graduate degree course
80,80,"Pacific Institute of Fashion Technology, Udaipur",Udaipur,Rajasthan,MBA Fashion Design,2 years,Full time,,PG,,,Candidate must have passed bachelor degree from recognized university,MBA Fashion Design is full time two year post gradate degree course
81,81,"Pacific Institute of Fashion Technology, Udaipur",Udaipur,Rajasthan,MBA Interior Design,2 years,Full time,,PG,,,Candidate must have passed bachelor degree from recognized university,MBA Interior Design is full time two year post graduate degree course
82,82,"Pacific Institute of Fashion Technology, Udaipur",Udaipur,Rajasthan,MBA Textile Design,2 years,Full time,,PG,,,Candidate must have passed bachelor degree from recognized university,MBA Textile Design is full time two year post graduate degree course
83,83,"The Prahlad Kakar School of Branding and Entrepreneurship, Mumbai",Mumbai,Maharashtra,Ad Film-Making and Branding,1 year,Full time,,Diploma,6.9 lakhs,,"A great Passion for Film Making.
Should be at least an undergraduate","This program focuses on creating free thinkers -individuals who are ferociously independent in their thinking, loyalty, and commitment. One who would not just be an advertising filmmaker or an advertising professional, but also a great story teller. They would become a huge asset for any organization that has the courage and the foresight to hire them.
This program...See More"
0,0,"Bharath College of Science and Management, Thanjavur",Thanjavur,Tamil Nadu,B.Sc Fashion Technology and Costume Design,3 years,Full time,,UG,,,The candidate should have passed in 10+2 science stream.,B.Sc Fashion Technology and Costume Design is a three year full time course.
1,1,"Bharath College of Science and Management, Thanjavur",Thanjavur,Tamil Nadu,M.Sc Fashion Technology and Costume Design,2 years,Full time,,PG,,,The candidate should have passed in B.Sc Fashion Technology and Costume Design,M.Sc Fashion Technology and Costume Design is a two year full time course.
2,2,"Bharath College of Science and Management, Thanjavur",Thanjavur,Tamil Nadu,PGD Fashion Technology,1 year,Full time,,Diploma,,,The candidate should have passed in related degree,PGD Fashion Technology is a one year full time course.
3,3,"Satyajit Ray Film and Television Institute, Kolkata",Kolkata,West Bengal,Postgraduate Programme in Animation Cinema,3 years,Full time,12.0,PG,0.77 lakhs,MInistry of Information and Broadcasting,Graduate in any discipline from a recognized university or equivalent also candidates should have proficiency in drawing.,Postgraduate Programme in Animation Cinema is 3-year full time integrated Course in I and II Semester – 20 weeks each [common for all Specialisations except Animation Cinema].For Animation Cinema 6 weeks of integrated course. Specialisation Programme III – VI Semester 80 weeks.
4,4,"ISBM University, Gariyaband",Chhura,Chhattisgarh,Advance Diploma in Fashion Designing,2 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Advance Diploma in Fashion Designing is a two year full time course
5,5,"ISBM University, Gariyaband",Chhura,Chhattisgarh,Advance Diploma in Interior Designing,2 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Advance Diploma in Interior Designing is a two year full time course
6,6,"ISBM University, Gariyaband",Chhura,Chhattisgarh,BA in Fashion Designing,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,BA in Fashion Designing is a three year full time course
7,7,"ISBM University, Gariyaband",Chhura,Chhattisgarh,BA in Interior Designing,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,BA in Interior Designing is a three year full time course
8,8,"ISBM University, Gariyaband",Chhura,Chhattisgarh,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
9,9,"ISBM University, Gariyaband",Chhura,Chhattisgarh,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
10,10,"Shri Govind Guru University, Godhra",Godhra,Gujarat,BA Interior Design,3 years,Full time,,UG,,UGC,The Candidate should have passed 10+2 in relevant subject or equivalent from recognized board.,"Bachelor of Arts in Interior Design is three-year duration full-time course offered by Shri Govind Guru University, Godhra."
11,11,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
12,12,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
13,13,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
14,14,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
15,15,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
16,16,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
17,17,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
18,18,"JD Institute of Fashion Technology, Lucknow",Lucknow,Uttar Pradesh,PGD Interior Design,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
19,19,"St Britto's College, Chennai",Chennai,Tamil Nadu,B.Sc Fashion Design and Technology,3 years,Full time,,UG,1.6 lakhs,,The candidate should have passed in 10+2 related stream or its Equivalent.,B.Sc Fashion Design and Technology is a three year full time course
20,20,"St Britto's College, Chennai",Chennai,Tamil Nadu,Diploma in Fashion Design and Technology,2 years,Full time,,Diploma,1.06 lakhs,,The candidate should have passed in 10+2 any or its Equivalent.,Diploma in Fashion Design and Technology is a two year full time course
21,21,"Film and Television Institute of India, Pune",Pune,Maharashtra,Post Graduate Diploma in Acting,2 years,Full time,10.0,Diploma,1.95 lakhs,The International Association of Film and Television Schools,The candidate should have passed Bachelor's Degree.,"The course is designed to equip students to deal with the ever changing scenario of the cinematic environment. The mission of FTII Acting course is to awaken the imagination, emotion and intellect of the student actor by making them aware of the transforming power and university of acting and teach them the skills required to achieve excellence in performance."
22,22,"Film and Television Institute of India, Pune",Pune,Maharashtra,Post Graduate Diploma in Art Direction and Production Design,3 years,Full time,10.0,Diploma,2.93 lakhs,The International Association of Film and Television Schools,Bachelor’s Degree in Architecture/ Painting /Applied Arts / Sculpture/ Interior Design in or any related field in the Fine Arts or an equivalent qualification.,"The course emphasizes on hands-on training in various aspects of art direction and production design, with an understanding of scripts from the point of view of the art director."
23,23,"Film and Television Institute of India, Pune",Pune,Maharashtra,Post Graduate Diploma in Cinematography,3 years,Full time,10.0,Diploma,2.93 lakhs,The International Association of Film and Television Schools,The candidate should have passed Bachelor's Degree.,"Cinematography encapsulates the knowledge of painting and sculting with light, Cinematographic control of the aesthetic, and the emotional possibilities of a well designsed and executed photographic image. As both an art and a craft, it is a dynamic process that involves the composition of light, shadow, time, movement and space. At FTII, students of Cinematography le...See More"
24,24,"Film and Television Institute of India, Pune",Pune,Maharashtra,Post Graduate Diploma in Direction and Screenplay Writing,3 years,Full time,10.0,Diploma,2.93 lakhs,The International Association of Film and Television Schools,The candidate should have passed Bachelor's Degree.,"The course offers multidimensional opportunities to learn the art and craft of direction and screenplay writing through creative exploration of time, space narrative. Students of this course are encouraged to assimilate fromreality and the awareness of their collective histories when formulating the language of cinematic expression. The emphasis is on the development ...See More"
